topic_a,topic_b,cutoff_year,prediction_window_start,prediction_window_end,adamic_adar_score,common_neighbour_count,degree_a,degree_b,jaccard_coefficient,preferential_attachment,weighted_degree_a,weighted_degree_b,true_label,predicted_label,prediction_score,error_type,rank
https://openalex.org/T10186,https://openalex.org/T10629,2015,2016,2020,0.3459762562611936,1,2,16,0.058823529411764705,32,2.0,28.0,0,1,0.6432807724752019,false_positive,739
https://openalex.org/T10434,https://openalex.org/T11764,2015,2016,2020,0.6960877046998699,2,9,3,0.2,27,14.0,8.0,0,1,0.6432514336261461,false_positive,740
https://openalex.org/T10102,https://openalex.org/T11542,2015,2016,2020,0.667614104308886,2,4,9,0.18181818181818182,36,4.0,10.0,0,1,0.642898695253135,false_positive,741
https://openalex.org/T11269,https://openalex.org/T11396,2015,2016,2020,0.9037695876210308,2,9,3,0.2,27,16.0,3.0,0,1,0.6426816308898048,false_positive,742
https://openalex.org/T10887,https://openalex.org/T12610,2015,2016,2020,0.3459762562611936,1,23,2,0.041666666666666664,46,50.0,2.0,0,1,0.6423504907203027,false_positive,743
https://openalex.org/T10018,https://openalex.org/T11277,2015,2016,2020,0.8477065430650847,2,8,6,0.16666666666666666,48,20.0,6.0,0,1,0.6423274418992845,false_positive,745
https://openalex.org/T10018,https://openalex.org/T10923,2015,2016,2020,0.8477065430650847,2,8,6,0.16666666666666666,48,20.0,6.0,0,1,0.6423274418992845,false_positive,744
https://openalex.org/T10012,https://openalex.org/T11928,2015,2016,2020,0.7872506057680129,2,11,3,0.16666666666666666,33,32.0,4.0,0,1,0.6417545590557205,false_positive,746
https://openalex.org/T11235,https://openalex.org/T12168,2015,2016,2020,0.667614104308886,2,10,3,0.18181818181818182,30,14.0,4.0,0,1,0.6415466586767554,false_positive,747
https://openalex.org/T11512,https://openalex.org/T12072,2015,2016,2020,0.7428273691160412,2,8,5,0.18181818181818182,40,10.0,6.0,0,1,0.6415452646630047,false_positive,748
https://openalex.org/T10715,https://openalex.org/T13937,2015,2016,2020,0.9003902478352355,2,2,8,0.25,16,2.0,12.0,0,1,0.6403947334692027,false_positive,749
https://openalex.org/T10560,https://openalex.org/T13283,2015,2016,2020,0.7213475204444817,1,6,17,0.045454545454545456,102,6.0,19.0,0,1,0.6397949465172158,false_positive,750
https://openalex.org/T10206,https://openalex.org/T12608,2015,2016,2020,0.6213349345596119,1,24,2,0.04,48,78.0,2.0,0,1,0.6397304672612946,false_positive,752
https://openalex.org/T10206,https://openalex.org/T11334,2015,2016,2020,0.6213349345596119,1,24,2,0.04,48,78.0,2.0,0,1,0.6397304672612946,false_positive,751
https://openalex.org/T11347,https://openalex.org/T13283,2015,2016,2020,0.5581106265512472,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6396194446644681,false_positive,754
https://openalex.org/T10249,https://openalex.org/T13283,2015,2016,2020,0.5581106265512472,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6396194446644681,false_positive,753
https://openalex.org/T11277,https://openalex.org/T12627,2015,2016,2020,0.8477065430650847,2,6,4,0.25,24,6.0,12.0,0,1,0.639565438991183,false_positive,756
https://openalex.org/T10923,https://openalex.org/T12627,2015,2016,2020,0.8477065430650847,2,6,4,0.25,24,6.0,12.0,0,1,0.639565438991183,false_positive,755
https://openalex.org/T10012,https://openalex.org/T11289,2015,2016,2020,0.5979843021794247,2,11,6,0.13333333333333333,66,32.0,8.0,0,1,0.63926370020196,false_positive,758
https://openalex.org/T10012,https://openalex.org/T10932,2015,2016,2020,0.5979843021794247,2,11,6,0.13333333333333333,66,32.0,8.0,0,1,0.63926370020196,false_positive,757
https://openalex.org/T10012,https://openalex.org/T12859,2015,2016,2020,0.5979843021794247,2,11,6,0.13333333333333333,66,32.0,8.0,0,1,0.63926370020196,false_positive,759
https://openalex.org/T10136,https://openalex.org/T10804,2015,2016,2020,0.43429448190325176,1,11,17,0.037037037037037035,187,14.0,34.0,0,1,0.6390767184738885,false_positive,760
https://openalex.org/T10269,https://openalex.org/T11928,2015,2016,2020,0.7553857282466059,2,9,3,0.2,27,10.0,4.0,0,1,0.638988522901148,false_positive,761
https://openalex.org/T11060,https://openalex.org/T13283,2015,2016,2020,0.5138983423697507,1,1,17,0.058823529411764705,17,1.0,19.0,0,1,0.6386723392068515,false_positive,762
https://openalex.org/T10084,https://openalex.org/T10629,2015,2016,2020,0.31465798044412485,1,2,16,0.058823529411764705,32,2.0,28.0,0,1,0.6376817784246296,false_positive,763
https://openalex.org/T10057,https://openalex.org/T12761,2015,2016,2020,0.870769592214268,2,8,5,0.18181818181818182,40,20.0,6.0,0,1,0.6371033835852139,false_positive,764
https://openalex.org/T10144,https://openalex.org/T10629,2015,2016,2020,0.35295612386476116,1,3,16,0.05555555555555555,48,4.0,28.0,0,1,0.6368007073868966,false_positive,765
https://openalex.org/T10492,https://openalex.org/T11948,2015,2016,2020,0.36067376022224085,1,2,17,0.05555555555555555,34,2.0,24.0,0,1,0.6365519108873771,false_positive,767
https://openalex.org/T10432,https://openalex.org/T11948,2015,2016,2020,0.36067376022224085,1,2,17,0.05555555555555555,34,2.0,24.0,0,1,0.6365519108873771,false_positive,766
https://openalex.org/T11809,https://openalex.org/T11948,2015,2016,2020,0.36067376022224085,1,2,17,0.05555555555555555,34,2.0,24.0,0,1,0.6365519108873771,false_positive,768
https://openalex.org/T10015,https://openalex.org/T10141,2015,2016,2020,0.40242960438184466,1,36,3,0.02631578947368421,108,158.0,4.0,0,1,0.6362327255290975,false_positive,769
https://openalex.org/T11642,https://openalex.org/T11772,2015,2016,2020,0.7553857282466059,2,11,2,0.18181818181818182,22,26.0,2.0,0,1,0.6360896655090434,false_positive,770
https://openalex.org/T11482,https://openalex.org/T12640,2015,2016,2020,0.6814849176574682,2,11,2,0.18181818181818182,22,26.0,4.0,0,1,0.6357715820458945,false_positive,771
https://openalex.org/T10467,https://openalex.org/T12880,2015,2016,2020,0.6213349345596119,1,9,18,0.038461538461538464,162,13.0,26.0,0,1,0.6355182659288551,false_positive,772
https://openalex.org/T11639,https://openalex.org/T12880,2015,2016,2020,0.36067376022224085,1,5,18,0.045454545454545456,90,6.0,26.0,0,1,0.6352039134850165,false_positive,773
https://openalex.org/T10923,https://openalex.org/T11277,2015,2016,2020,0.8477065430650847,2,6,6,0.2,36,6.0,6.0,0,1,0.6351866969948052,false_positive,774
https://openalex.org/T11235,https://openalex.org/T13555,2015,2016,2020,0.667614104308886,2,10,2,0.2,20,14.0,4.0,0,1,0.6349195843850218,false_positive,775
https://openalex.org/T10052,https://openalex.org/T10824,2015,2016,2020,0.9360179602764065,2,6,5,0.2222222222222222,30,6.0,6.0,0,1,0.6349080734531314,false_positive,776
https://openalex.org/T11710,https://openalex.org/T12859,2015,2016,2020,0.7998273358667889,2,6,6,0.2,36,8.0,8.0,0,1,0.6340527593395645,false_positive,777
https://openalex.org/T10010,https://openalex.org/T10629,2015,2016,2020,0.45511961331341866,1,7,16,0.045454545454545456,112,8.0,28.0,0,1,0.6338997728675899,false_positive,778
https://openalex.org/T10519,https://openalex.org/T11162,2015,2016,2020,0.6213349345596119,1,4,13,0.0625,52,8.0,28.0,0,1,0.6338883515427427,false_positive,779
https://openalex.org/T10836,https://openalex.org/T11162,2015,2016,2020,0.6213349345596119,1,7,13,0.05263157894736842,91,12.0,28.0,0,1,0.6338872214193714,false_positive,780
https://openalex.org/T10120,https://openalex.org/T10261,2015,2016,2020,0.2790553132756236,1,6,17,0.045454545454545456,102,10.0,32.0,0,1,0.6335918307298851,false_positive,781
https://openalex.org/T10008,https://openalex.org/T10629,2015,2016,2020,0.3459762562611936,1,4,16,0.05263157894736842,64,4.0,28.0,0,1,0.6331302048857272,false_positive,782
https://openalex.org/T10836,https://openalex.org/T11948,2015,2016,2020,0.6213349345596119,1,7,17,0.043478260869565216,119,12.0,24.0,0,1,0.6329972434908795,false_positive,783
https://openalex.org/T11871,https://openalex.org/T13309,2015,2016,2020,0.6213349345596119,1,15,9,0.043478260869565216,135,17.0,20.0,0,1,0.6325749260739125,false_positive,784
https://openalex.org/T10211,https://openalex.org/T10303,2015,2016,2020,0.750545005473521,2,8,5,0.18181818181818182,40,14.0,6.0,0,1,0.6319589165985751,false_positive,785
https://openalex.org/T11970,https://openalex.org/T12859,2015,2016,2020,0.5979843021794247,2,9,6,0.15384615384615385,54,20.0,8.0,0,1,0.6316944276331339,false_positive,786
https://openalex.org/T10397,https://openalex.org/T10629,2015,2016,2020,0.35295612386476116,1,3,16,0.05555555555555555,48,6.0,28.0,0,1,0.6312970613927172,false_positive,787
https://openalex.org/T10621,https://openalex.org/T12254,2015,2016,2020,0.6566437235409995,2,6,4,0.25,24,6.0,16.0,0,1,0.6311474107162338,false_positive,788
https://openalex.org/T12880,https://openalex.org/T13447,2015,2016,2020,0.6213349345596119,1,18,3,0.05,54,26.0,4.0,0,1,0.6305926237797943,false_positive,789
https://openalex.org/T10887,https://openalex.org/T11470,2015,2016,2020,0.2790553132756236,1,23,2,0.041666666666666664,46,50.0,2.0,0,1,0.6303276180866566,false_positive,790
https://openalex.org/T10885,https://openalex.org/T11048,2015,2016,2020,0.2790553132756236,1,25,3,0.037037037037037035,75,62.0,4.0,0,1,0.6301453883419953,false_positive,791
https://openalex.org/T10083,https://openalex.org/T10090,2015,2016,2020,0.7213475204444817,1,20,2,0.047619047619047616,40,52.0,2.0,0,1,0.6297091988375944,false_positive,792
https://openalex.org/T10320,https://openalex.org/T10521,2015,2016,2020,0.31066746727980593,1,17,18,0.029411764705882353,306,31.0,50.0,0,1,0.6292143973224978,false_positive,793
https://openalex.org/T10018,https://openalex.org/T10472,2015,2016,2020,0.955143135254946,2,8,4,0.2,32,20.0,4.0,0,1,0.6286777814785904,false_positive,794
https://openalex.org/T10206,https://openalex.org/T10487,2015,2016,2020,0.7213475204444817,1,24,4,0.037037037037037035,96,78.0,6.0,0,1,0.6283213548778261,false_positive,795
https://openalex.org/T10887,https://openalex.org/T12748,2015,2016,2020,0.48089834696298783,1,23,4,0.038461538461538464,92,50.0,4.0,0,1,0.6283142854848072,false_positive,796
https://openalex.org/T10467,https://openalex.org/T10853,2015,2016,2020,0.8668544662345119,2,9,2,0.2222222222222222,18,13.0,2.0,0,1,0.627562118150348,false_positive,797
https://openalex.org/T10102,https://openalex.org/T10629,2015,2016,2020,0.31465798044412485,1,4,16,0.05263157894736842,64,4.0,28.0,0,1,0.6274641554635955,false_positive,798
https://openalex.org/T10015,https://openalex.org/T10995,2015,2016,2020,0.3898712452512801,1,36,3,0.02631578947368421,108,158.0,3.0,0,1,0.6274512258089114,false_positive,799
https://openalex.org/T10036,https://openalex.org/T10689,2015,2016,2020,1.013230239864666,2,8,2,0.25,16,10.0,2.0,0,1,0.6269872952452449,false_positive,800
https://openalex.org/T11078,https://openalex.org/T11597,2015,2016,2020,1.4426950408889634,2,4,4,0.3333333333333333,16,4.0,4.0,0,1,0.6267404029841767,false_positive,801
https://openalex.org/T11468,https://openalex.org/T11772,2015,2016,2020,0.7553857282466059,2,10,2,0.2,20,18.0,2.0,0,1,0.6266997328932264,false_positive,802
https://openalex.org/T11981,https://openalex.org/T12694,2015,2016,2020,1.0673237767056754,2,8,2,0.25,16,14.0,2.0,0,1,0.6257139445079762,false_positive,803
https://openalex.org/T11981,https://openalex.org/T13765,2015,2016,2020,1.0673237767056754,2,8,2,0.25,16,14.0,2.0,0,1,0.6257139445079762,false_positive,804
https://openalex.org/T10211,https://openalex.org/T11986,2015,2016,2020,0.713629884087002,2,8,5,0.18181818181818182,40,14.0,6.0,0,1,0.6252678385743213,false_positive,805
https://openalex.org/T10002,https://openalex.org/T10018,2015,2016,2020,0.6213349345596119,1,16,8,0.043478260869565216,128,28.0,20.0,0,1,0.6249964953882662,false_positive,806
https://openalex.org/T10235,https://openalex.org/T13283,2015,2016,2020,0.7213475204444817,1,8,17,0.041666666666666664,136,8.0,19.0,0,1,0.6246470517513755,false_positive,807
https://openalex.org/T10434,https://openalex.org/T11048,2015,2016,2020,0.7341749265890423,2,9,3,0.2,27,14.0,4.0,0,1,0.62411910363057,false_positive,808
https://openalex.org/T11710,https://openalex.org/T11948,2015,2016,2020,0.48089834696298783,1,6,17,0.045454545454545456,102,8.0,24.0,0,1,0.6234167260389654,false_positive,809
https://openalex.org/T11482,https://openalex.org/T11879,2015,2016,2020,0.6814849176574682,2,11,2,0.18181818181818182,22,26.0,2.0,0,1,0.6227071679194561,false_positive,810
https://openalex.org/T11482,https://openalex.org/T12134,2015,2016,2020,0.6814849176574682,2,11,2,0.18181818181818182,22,26.0,2.0,0,1,0.6227071679194561,false_positive,811
https://openalex.org/T10120,https://openalex.org/T12859,2015,2016,2020,0.7599536602386114,2,6,6,0.2,36,10.0,8.0,0,1,0.621275337667142,false_positive,812
https://openalex.org/T10211,https://openalex.org/T11881,2015,2016,2020,0.750545005473521,2,8,4,0.2,32,14.0,6.0,0,1,0.6212505403170726,false_positive,813
https://openalex.org/T10352,https://openalex.org/T13283,2015,2016,2020,0.45511961331341866,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6209893464858025,false_positive,814
https://openalex.org/T11710,https://openalex.org/T12254,2015,2016,2020,0.6295964561836069,2,6,4,0.25,24,8.0,16.0,0,1,0.620677022084262,false_positive,815
https://openalex.org/T10353,https://openalex.org/T12646,2015,2016,2020,0.8157933735356595,2,7,4,0.2222222222222222,28,8.0,6.0,0,1,0.6204806971391463,false_positive,816
https://openalex.org/T10885,https://openalex.org/T11297,2015,2016,2020,0.3898712452512801,1,25,4,0.03571428571428571,100,62.0,4.0,0,1,0.6202614546671342,false_positive,817
https://openalex.org/T10885,https://openalex.org/T12820,2015,2016,2020,0.3898712452512801,1,25,4,0.03571428571428571,100,62.0,4.0,0,1,0.6202614546671342,false_positive,818
https://openalex.org/T10211,https://openalex.org/T10261,2015,2016,2020,0.318928988903801,1,8,17,0.041666666666666664,136,14.0,32.0,0,1,0.6200454766097092,false_positive,819
https://openalex.org/T10074,https://openalex.org/T10382,2015,2016,2020,0.814706547658322,2,7,5,0.2,35,14.0,6.0,0,1,0.6179415017583771,false_positive,820
https://openalex.org/T10052,https://openalex.org/T10378,2015,2016,2020,1.279458146995729,2,6,2,0.3333333333333333,12,6.0,4.0,0,1,0.6173800008558679,false_positive,821
https://openalex.org/T10609,https://openalex.org/T11239,2015,2016,2020,1.631586747071319,2,5,2,0.4,10,6.0,2.0,0,1,0.6171447590146789,false_positive,822
https://openalex.org/T10467,https://openalex.org/T11519,2015,2016,2020,0.8080757371781798,2,9,2,0.2222222222222222,18,13.0,2.0,0,1,0.6168350411232524,false_positive,823
https://openalex.org/T10526,https://openalex.org/T11162,2015,2016,2020,0.48089834696298783,1,2,13,0.07142857142857142,26,2.0,28.0,0,1,0.6166620918733441,false_positive,825
https://openalex.org/T10112,https://openalex.org/T11162,2015,2016,2020,0.48089834696298783,1,2,13,0.07142857142857142,26,2.0,28.0,0,1,0.6166620918733441,false_positive,824
https://openalex.org/T10120,https://openalex.org/T10621,2015,2016,2020,0.8010958695746122,2,6,6,0.2,36,10.0,6.0,0,1,0.6155978624319381,false_positive,826
https://openalex.org/T10269,https://openalex.org/T11772,2015,2016,2020,0.7553857282466059,2,9,2,0.2222222222222222,18,10.0,2.0,1,1,0.6155746732055265,true_positive,827
https://openalex.org/T10515,https://openalex.org/T11791,2015,2016,2020,0.4170323914242463,1,4,12,0.06666666666666667,48,6.0,32.0,0,1,0.6154244871246812,false_positive,828
https://openalex.org/T10885,https://openalex.org/T13748,2015,2016,2020,0.45511961331341866,1,25,5,0.034482758620689655,125,62.0,6.0,0,1,0.615133667160059,false_positive,829
https://openalex.org/T10120,https://openalex.org/T12254,2015,2016,2020,0.6250315695368172,2,6,4,0.25,24,10.0,16.0,0,1,0.6142372744835045,false_positive,830
https://openalex.org/T10064,https://openalex.org/T11791,2015,2016,2020,0.318928988903801,1,12,12,0.043478260869565216,144,16.0,32.0,0,1,0.6141530901221733,false_positive,831
https://openalex.org/T10522,https://openalex.org/T11287,2015,2016,2020,0.7213475204444817,1,8,13,0.05,104,8.0,20.0,0,1,0.6141260455066131,false_positive,832
https://openalex.org/T10765,https://openalex.org/T13283,2015,2016,2020,0.4170323914242463,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6140049234065613,false_positive,834
https://openalex.org/T10643,https://openalex.org/T13283,2015,2016,2020,0.4170323914242463,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6140049234065613,false_positive,833
https://openalex.org/T13283,https://openalex.org/T14313,2015,2016,2020,0.5138983423697507,1,17,1,0.058823529411764705,17,19.0,1.0,0,1,0.6139997895322942,false_positive,835
https://openalex.org/T10887,https://openalex.org/T11901,2015,2016,2020,0.40242960438184466,1,23,4,0.038461538461538464,92,50.0,4.0,0,1,0.6139787685724544,false_positive,837
https://openalex.org/T10887,https://openalex.org/T11273,2015,2016,2020,0.40242960438184466,1,23,4,0.038461538461538464,92,50.0,4.0,0,1,0.6139787685724544,false_positive,836
https://openalex.org/T10885,https://openalex.org/T12676,2015,2016,2020,0.35295612386476116,1,25,4,0.03571428571428571,100,62.0,4.0,0,1,0.6134877804973841,false_positive,839
https://openalex.org/T10885,https://openalex.org/T11273,2015,2016,2020,0.35295612386476116,1,25,4,0.03571428571428571,100,62.0,4.0,0,1,0.6134877804973841,false_positive,838
https://openalex.org/T10885,https://openalex.org/T14393,2015,2016,2020,0.35295612386476116,1,25,4,0.03571428571428571,100,62.0,4.0,0,1,0.6134877804973841,false_positive,840
https://openalex.org/T10587,https://openalex.org/T11287,2015,2016,2020,0.7213475204444817,1,6,13,0.05555555555555555,78,6.0,20.0,0,1,0.6126680980559384,false_positive,842
https://openalex.org/T10129,https://openalex.org/T11287,2015,2016,2020,0.7213475204444817,1,6,13,0.05555555555555555,78,6.0,20.0,0,1,0.6126680980559384,false_positive,841
https://openalex.org/T13283,https://openalex.org/T14374,2015,2016,2020,0.6213349345596119,1,17,5,0.047619047619047616,85,19.0,6.0,0,1,0.6125206866114399,false_positive,843
https://openalex.org/T12613,https://openalex.org/T12748,2015,2016,2020,0.713629884087002,2,9,4,0.18181818181818182,36,20.0,4.0,0,1,0.6123484600908474,false_positive,844
https://openalex.org/T10179,https://openalex.org/T10382,2015,2016,2020,0.814706547658322,2,7,5,0.2,35,16.0,6.0,0,1,0.612326054750926,false_positive,845
https://openalex.org/T10141,https://openalex.org/T11791,2015,2016,2020,0.40242960438184466,1,3,12,0.07142857142857142,36,4.0,32.0,0,1,0.6119896247478376,false_positive,846
https://openalex.org/T10382,https://openalex.org/T11948,2015,2016,2020,0.36067376022224085,1,5,17,0.047619047619047616,85,6.0,24.0,0,1,0.611757412160767,false_positive,848
https://openalex.org/T10303,https://openalex.org/T11948,2015,2016,2020,0.36067376022224085,1,5,17,0.047619047619047616,85,6.0,24.0,0,1,0.611757412160767,false_positive,847
https://openalex.org/T10887,https://openalex.org/T11297,2015,2016,2020,0.3898712452512801,1,23,4,0.038461538461538464,92,50.0,4.0,0,1,0.6116652779519368,false_positive,849
https://openalex.org/T10887,https://openalex.org/T12820,2015,2016,2020,0.3898712452512801,1,23,4,0.038461538461538464,92,50.0,4.0,0,1,0.6116652779519368,false_positive,850
https://openalex.org/T10320,https://openalex.org/T11612,2015,2016,2020,0.7213475204444817,1,17,2,0.05555555555555555,34,31.0,2.0,0,1,0.6116589607027889,false_positive,852
https://openalex.org/T10320,https://openalex.org/T11476,2015,2016,2020,0.7213475204444817,1,17,2,0.05555555555555555,34,31.0,2.0,0,1,0.6116589607027889,false_positive,851
https://openalex.org/T10282,https://openalex.org/T13283,2015,2016,2020,0.40242960438184466,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6113143970398045,false_positive,853
https://openalex.org/T11187,https://openalex.org/T13283,2015,2016,2020,0.40242960438184466,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6113143970398045,false_positive,854
https://openalex.org/T11270,https://openalex.org/T13283,2015,2016,2020,0.40242960438184466,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6113143970398045,false_positive,855
https://openalex.org/T11476,https://openalex.org/T13283,2015,2016,2020,0.40242960438184466,1,2,17,0.05555555555555555,34,2.0,19.0,0,1,0.6113143970398045,false_positive,856
https://openalex.org/T11337,https://openalex.org/T11791,2015,2016,2020,0.40242960438184466,1,2,12,0.07692307692307693,24,2.0,32.0,0,1,0.6109424739279927,false_positive,858
https://openalex.org/T11232,https://openalex.org/T11791,2015,2016,2020,0.40242960438184466,1,2,12,0.07692307692307693,24,2.0,32.0,0,1,0.6109424739279927,false_positive,857
https://openalex.org/T12947,https://openalex.org/T13283,2015,2016,2020,0.45511961331341866,1,3,17,0.05263157894736842,51,4.0,19.0,0,1,0.6108958182074713,false_positive,859
https://openalex.org/T10798,https://openalex.org/T10995,2015,2016,2020,0.8449908585646988,2,9,3,0.2,27,24.0,3.0,0,1,0.6098083667989117,false_positive,860
https://openalex.org/T10057,https://openalex.org/T10662,2015,2016,2020,0.8513268733274981,2,8,4,0.2,32,20.0,4.0,0,1,0.6096746247184343,false_positive,861
https://openalex.org/T10083,https://openalex.org/T11907,2015,2016,2020,0.7213475204444817,1,20,5,0.041666666666666664,100,52.0,8.0,0,1,0.609622767642289,false_positive,862
https://openalex.org/T10206,https://openalex.org/T10352,2015,2016,2020,0.45511961331341866,1,24,2,0.04,48,78.0,2.0,0,1,0.6094839008219843,false_positive,863
https://openalex.org/T10604,https://openalex.org/T10932,2015,2016,2020,0.5897227805554295,2,8,6,0.16666666666666666,48,20.0,8.0,0,1,0.608540798672905,false_positive,864
https://openalex.org/T10621,https://openalex.org/T11791,2015,2016,2020,0.31066746727980593,1,6,12,0.058823529411764705,72,6.0,32.0,0,1,0.6078892619279843,false_positive,865
https://openalex.org/T10915,https://openalex.org/T11287,2015,2016,2020,0.7213475204444817,1,2,13,0.07142857142857142,26,2.0,20.0,0,1,0.6078008905024037,false_positive,866
https://openalex.org/T10604,https://openalex.org/T10621,2015,2016,2020,0.6566437235409995,2,8,6,0.16666666666666666,48,20.0,6.0,0,1,0.6075766953962333,false_positive,867
https://openalex.org/T11986,https://openalex.org/T12859,2015,2016,2020,0.7599536602386114,2,5,6,0.2222222222222222,30,6.0,8.0,1,1,0.6069197470694139,true_positive,868
https://openalex.org/T10206,https://openalex.org/T11798,2015,2016,2020,0.43429448190325176,1,24,2,0.04,48,78.0,2.0,0,1,0.6056287643187581,false_positive,869
https://openalex.org/T10083,https://openalex.org/T10663,2015,2016,2020,0.48089834696298783,1,20,3,0.045454545454545456,60,52.0,8.0,0,1,0.6054400489040473,false_positive,870
https://openalex.org/T10303,https://openalex.org/T10932,2015,2016,2020,0.750545005473521,2,5,6,0.2222222222222222,30,6.0,8.0,0,1,0.6051756596175011,false_positive,871
https://openalex.org/T10887,https://openalex.org/T14393,2015,2016,2020,0.35295612386476116,1,23,4,0.038461538461538464,92,50.0,4.0,0,1,0.6048359569223077,false_positive,872
https://openalex.org/T11981,https://openalex.org/T13349,2015,2016,2020,0.8010958695746122,2,8,3,0.2222222222222222,24,14.0,4.0,0,1,0.6047756169942464,false_positive,873
https://openalex.org/T11235,https://openalex.org/T11287,2015,2016,2020,0.7213475204444817,1,10,13,0.045454545454545456,130,14.0,20.0,0,1,0.6038816793452099,false_positive,874
https://openalex.org/T10804,https://openalex.org/T11238,2015,2016,2020,0.7213475204444817,1,17,2,0.05555555555555555,34,34.0,2.0,0,1,0.6031748260101235,false_positive,875
https://openalex.org/T10052,https://openalex.org/T10191,2015,2016,2020,0.9360179602764065,2,6,4,0.25,24,6.0,4.0,0,1,0.6030119153655432,false_positive,876
https://openalex.org/T10932,https://openalex.org/T11710,2015,2016,2020,0.6295964561836069,2,6,6,0.2,36,8.0,8.0,1,1,0.6028786731993651,true_positive,877
https://openalex.org/T11289,https://openalex.org/T11710,2015,2016,2020,0.6295964561836069,2,6,6,0.2,36,8.0,8.0,0,1,0.6028786731993651,false_positive,878
https://openalex.org/T10522,https://openalex.org/T11205,2015,2016,2020,0.8513268733274981,2,8,2,0.25,16,8.0,2.0,0,1,0.6028442334396867,false_positive,879
https://openalex.org/T10522,https://openalex.org/T11210,2015,2016,2020,0.8513268733274981,2,8,2,0.25,16,8.0,2.0,0,1,0.6028442334396867,false_positive,880
https://openalex.org/T10804,https://openalex.org/T10821,2015,2016,2020,0.7213475204444817,1,17,4,0.05,68,34.0,6.0,0,1,0.6024797429043859,false_positive,881
https://openalex.org/T10206,https://openalex.org/T10765,2015,2016,2020,0.4170323914242463,1,24,2,0.04,48,78.0,2.0,0,1,0.6024231985702109,false_positive,883
https://openalex.org/T10206,https://openalex.org/T10643,2015,2016,2020,0.4170323914242463,1,24,2,0.04,48,78.0,2.0,0,1,0.6024231985702109,false_positive,882
https://openalex.org/T10320,https://openalex.org/T12254,2015,2016,2020,0.31066746727980593,1,17,4,0.05,68,31.0,16.0,0,1,0.6016989292282117,false_positive,884
https://openalex.org/T10057,https://openalex.org/T10261,2015,2016,2020,0.31066746727980593,1,8,17,0.041666666666666664,136,20.0,32.0,0,1,0.6016075043533693,false_positive,885
https://openalex.org/T10932,https://openalex.org/T11948,2015,2016,2020,0.36067376022224085,1,6,17,0.045454545454545456,102,8.0,24.0,0,1,0.6012635025393146,false_positive,886
https://openalex.org/T10211,https://openalex.org/T10591,2015,2016,2020,0.713629884087002,2,8,4,0.2,32,14.0,4.0,0,1,0.6011345998998349,false_positive,887
https://openalex.org/T10845,https://openalex.org/T13283,2015,2016,2020,0.40242960438184466,1,3,17,0.05263157894736842,51,4.0,19.0,0,1,0.6011287092838029,false_positive,888
https://openalex.org/T10798,https://openalex.org/T12748,2015,2016,2020,0.713629884087002,2,9,4,0.18181818181818182,36,24.0,4.0,0,1,0.6010291487981464,false_positive,889
https://openalex.org/T11542,https://openalex.org/T12648,2015,2016,2020,0.6753317406663657,2,9,2,0.2222222222222222,18,10.0,2.0,0,1,0.6007646154025308,false_positive,890
https://openalex.org/T11970,https://openalex.org/T12610,2015,2016,2020,0.8268746032241814,2,9,2,0.2222222222222222,18,20.0,2.0,0,1,0.600539224295315,false_positive,891
https://openalex.org/T10885,https://openalex.org/T11578,2015,2016,2020,0.2790553132756236,1,25,4,0.03571428571428571,100,62.0,4.0,0,1,0.5997970545461436,false_positive,892
https://openalex.org/T10158,https://openalex.org/T10552,2015,2016,2020,0.7213475204444817,1,9,6,0.07142857142857142,54,12.0,22.0,0,1,0.599723167546446,false_positive,893
https://openalex.org/T10206,https://openalex.org/T10282,2015,2016,2020,0.40242960438184466,1,24,2,0.04,48,78.0,2.0,0,1,0.5997045738611533,false_positive,894
https://openalex.org/T10206,https://openalex.org/T11270,2015,2016,2020,0.40242960438184466,1,24,2,0.04,48,78.0,2.0,0,1,0.5997045738611533,false_positive,895
https://openalex.org/T10083,https://openalex.org/T12442,2015,2016,2020,0.5581106265512472,1,20,2,0.047619047619047616,40,52.0,2.0,0,1,0.5997037311521207,false_positive,902
https://openalex.org/T10083,https://openalex.org/T10859,2015,2016,2020,0.5581106265512472,1,20,2,0.047619047619047616,40,52.0,2.0,0,1,0.5997037311521207,false_positive,900
https://openalex.org/T10083,https://openalex.org/T10107,2015,2016,2020,0.5581106265512472,1,20,2,0.047619047619047616,40,52.0,2.0,0,1,0.5997037311521207,false_positive,896
https://openalex.org/T10083,https://openalex.org/T10413,2015,2016,2020,0.5581106265512472,1,20,2,0.047619047619047616,40,52.0,2.0,0,1,0.5997037311521207,false_positive,897
https://openalex.org/T10083,https://openalex.org/T10440,2015,2016,2020,0.5581106265512472,1,20,2,0.047619047619047616,40,52.0,2.0,0,1,0.5997037311521207,false_positive,898
